SPIKY|(Adjective) having or as if having especially high-pitched spots
SPILE|(Noun) a plug used to close a hole in a barrel or flask\n(Verb) close with a cork or stopper
SPILL|(Verb) cause or allow (a liquid substance) to run or flow from a container\n(Verb) cause or allow (a solid substance) to flow or run out or over\n(Verb) pour out in drops or small quantities or as if in drops or small quantities\n(Verb) flow, run or fall out and become lost\n(Verb) reveal information\n(Verb) reduce the pressure of wind on (a sail)
SPILT|(Verb) exchange thoughts; talk with\n(Verb) express in speech\n(Noun) the act of giving a talk to an audience\n(Noun) idle gossip or rumor
SPIMS|
SPINA|
SPINE|(Noun) a small sharp-pointed tip resembling a spike on a stem or leaf\n(Noun) the part of a book's cover that encloses the inner side of the book's pages and that faces outward when the book is shelved\n(Noun) a sharp rigid animal process or appendage; as a porcupine quill or a ridge on a bone or a ray of a fish fin
SPINK|
SPINS|(Noun) a roll of photographic film holding a series of frames to be projected by a movie projector\n(Noun) music composed for dancing a reel\n(Verb) wind onto or off a reel\n(Noun) a lively dance of Scottish Highlanders; marked by circular moves and gliding steps
SPINY|(Verb) remove the burrs from\n(Noun) small bit used in dentistry or surgery
SPIRE|(Noun) a tall tower that forms the superstructure of a building (usually a church or temple) and that tapers to a point at the top
SPIRT|(Verb) create by hammering\n(Verb) make a copy of with the intent to deceive\n(Verb) move ahead steadily\n(Verb) move or act with a sudden increase in speed or energy
SPIRY|
SPITE|(Verb) cause injuries or bodily harm to
SPITS|(Noun) a clear liquid secreted into the mouth by the salivary glands and mucous glands of the mouth; moistens the mouth and starts the digestion of starches
SPITZ|(Noun) any of various stocky heavy-coated breeds of dogs native to northern regions having pointed muzzles and erect ears with a curled furry tail
SPIVS|(Noun) a person without employment who makes money by various dubious schemes; goes about smartly dressed and having a good time
SPLAT|(Verb) give off the sound of a bullet flattening on impact\n(Verb) split open and flatten for cooking\n(Verb) flatten on impact
SPLAY|(Adjective) turned outward in an ungainly manner
SPLIT|(Noun) extending the legs at right angles to the trunk (one in front and the other in back)\n(Adjective) (especially of wood) cut or ripped longitudinally with the grain\n(Noun) a promised or claimed share of loot or money\n(Noun) a lengthwise crack in wood\n(Noun) an old Croatian city on the Adriatic Sea\n(Noun) a dessert of sliced fruit and ice cream covered with whipped cream and cherries and nuts\n(Noun) (tenpin bowling) a divided formation of pins left standing after the first bowl\n(Noun) an increase in the number of outstanding shares of a corporation without changing the shareholders' equity
SPLOG|
SPODE|(Noun) English potter who started a pottery famous for its bone china (1754-1827)\n(Noun) a brand of fine English porcelain
SPODS|
SPOIL|(Noun) (usually plural) valuables taken by violence (especially in war)\n(Verb) become unfit for consumption or use\n(Noun) the act of stripping and taking by force
SPOKE|(Noun) support consisting of a radial member of a wheel joining the hub to the rim
SPOOF|(Verb) make a parody of
SPOOK|(Verb) frighten or scare, and often provoke into a violent action
SPOOL|(Verb) transfer data intended for a peripheral device (usually a printer) into temporary storage\n(Verb) wind onto a spool or a reel
SPOOM|
SPOON|(Verb) scoop up or take up with a spoon\n(Noun) as much as a spoon will hold\n(Noun) formerly a golfing wood with an elevated face
SPOOR|(Noun) the trail left by a person or an animal; what the hunter follows in pursuing game
SPOOT|
SPORE|(Noun) a small usually single-celled asexual reproductive body produced by many nonflowering plants and fungi and some bacteria and protozoans and that are capable of developing into a new individual without sexual fusion
SPORK|
SPORT|(Verb) wear or display in an ostentatious or proud manner\n(Noun) the occupation of athletes who compete for pay\n(Noun) (Maine colloquial) a temporary summer resident of Maine\n(Noun) a person known for the way she (or he) behaves when teased or defeated or subjected to trying circumstances\n(Noun) someone who engages in sports
SPOSH|
SPOTS|(Noun) a debt instrument with a variable interest rate tied to some other interest rate (e.g. the rate paid by T-bills)\n(Noun) an employee who is reassigned from job to job as needed\n(Noun) a voter who votes illegally at different polling places in the same election\n(Noun) a swimmer who floats in the water\n(Noun) an object that floats or is capable of floating\n(Noun) an insurance policy covering loss of movable property (e.g. jewelry) regardless of its location
SPOUT|(Noun) an opening that allows the passage of liquids or grain
SPRAD|
SPRAG|(Noun) a chock or bar wedged under a wheel or between the spokes to prevent a vehicle from rolling down an incline
SPRAT|(Noun) small fatty European fish; usually smoked or canned like sardines
SPRAY|(Verb) be discharged in sprays of liquid\n(Verb) scatter in a mass or jet of droplets\n(Verb) cover by spraying with a liquid\n(Noun) water in small drops in the atmosphere; blown from waves or thrown up by a waterfall\n(Noun) a jet of vapor
SPRED|
SPREE|(Verb) engage without restraint in an activity and indulge, as when shopping
SPREW|
SPRIG|(Noun) an ornament that resembles a spray of leaves or flowers
SPRIT|(Noun) a light spar that crosses a fore-and-aft sail diagonally
SPROD|
SPROG|
SPRUE|(Noun) a chronic disorder that occurs in tropical and non-tropical forms and in both children and adults; nutrients are not absorbed; symptoms include foul-smelling diarrhea and emaciation
SPRUG|
SPUDS|(Noun) any new growth of a plant such as a new branch or a bud\n(Verb) put forth and grow sprouts or shoots
SPUED|(Noun) people who are sick\n(Adjective) deeply affected by a strong feeling
SPUER|
SPUES|(Noun) people who are sick\n(Adjective) deeply affected by a strong feeling
SPUGS|
SPULE|
SPUME|(Noun) foam or froth on the sea
SPUMY|(Adjective) full of or showing high spirits
SPUNK|(Noun) substance that smolders when ignited; used to light fuses (especially fireworks)
SPURN|(Verb) express contempt about
SPURS|(Verb) urge on; cause to act
SPURT|(Verb) gush forth in a sudden stream or jet
SPUTA|(Noun) expectorated matter; saliva mixed with discharges from the respiratory passages; in ancient and medieval physiology it was believed to cause sluggishness
SPYAL|
SPYRE|
SQUAB|(Adjective) short and fat\n(Noun) a soft padded sofa\n(Noun) an unfledged pigeon
SQUAD|(Noun) a smallest army unit
SQUAT|(Verb) occupy (a dwelling) illegally\n(Verb) sit on one's heels\n(Adjective) having a low center of gravity; built low to the ground
SQUAW|(Noun) an American Indian woman
SQUEG|
SQUIB|(Noun) firework consisting of a tube filled with powder (as a broken firecracker) that burns with a fizzing noise
SQUID|(Noun) (Italian cuisine) squid prepared as food\n(Noun) widely distributed fast-moving ten-armed cephalopod mollusk having a long tapered body with triangular tail fins
SQUIT|
SQUIZ|
STABS|(Verb) stab or pierce
STACK|(Verb) load or cover with stacks\n(Verb) arrange in stacks\n(Verb) arrange the order of so as to increase one's winning chances
STADE|
STAFF|(Verb) provide with staff\n(Verb) serve on the staff of\n(Noun) the body of teachers and administrators at a school\n(Noun) building material consisting of plaster and hair; used to cover external surfaces of temporary structure (as at an exposition) or for decoration\n(Noun) a rod carried as a symbol\n(Noun) (music) the system of five horizontal lines on which the musical notes are written
STAGE|(Noun) a large platform on which people can stand and can be seen by an audience\n(Noun) the theater as a profession (usually `the stage')\n(Noun) a section or portion of a journey or course\n(Noun) any scene regarded as a setting for exhibiting or doing something\n(Noun) a small platform on a microscope where the specimen is mounted for examination\n(Verb) perform (a play), especially on a stage\n(Verb) plan, organize, and carry out (an event)
STAGS|(Verb) shoot down, of birds\n(Verb) cover with grass\n(Verb) spread out clothes on the grass to let it dry and bleach\n(Verb) cover with grass\n(Verb) feed with grass
STAGY|(Adjective) having characteristics of the stage especially an artificial and mannered quality
STAID|(Adjective) characterized by dignity and propriety
STAIG|
STAIN|(Verb) color with a liquid dye or tint\n(Verb) produce or leave stains\n(Verb) color for microscopic study
STAIR|(Verb) cause (a computer) to execute a single command\n(Noun) support consisting of a place to rest the foot while ascending or descending a stairway\n(Verb) move with one's feet in a specific manner\n(Verb) move or proceed as if by steps into a new situation\n(Verb) shift or move by taking a step\n(Verb) put down or press the foot, place the foot\n(Verb) furnish with steps\n(Verb) walk a short distance to a specified place or in a specified manner\n(Verb) place (a ship's mast) in its step
STAKE|(Verb) mark with a stake\n(Verb) tie or fasten to a stake\n(Noun) a strong wooden or metal post with a point at one end so it can be driven into the ground
STALE|(Adjective) lacking freshness, palatability, or showing deterioration from age
STALK|(Noun) a slender or elongated structure that supports a plant or fungus or a plant part or plant organ\n(Verb) go through (an area) in search of prey\n(Noun) the act of following prey stealthily\n(Noun) a stiff or threatening gait\n(Verb) walk stiffly
STALL|(Noun) a compartment in a stable where a single animal is confined and fed\n(Verb) deliberately delay an event or action\n(Verb) put into, or keep in, a stall\n(Verb) experience a stall in flight, of airplanes\n(Verb) cause an engine to stop\n(Verb) come to a stop\n(Verb) cause an airplane to go into a stall
STAMP|(Verb) to mark, or produce an imprint in or on something\n(Verb) reveal clearly as having a certain character\n(Verb) form or cut out with a mold, form, or die\n(Verb) crush or grind with a heavy instrument\n(Verb) affix a stamp to\n(Verb) destroy or extinguish as if by stamping with the foot
STAND|(Verb) be in some specified state or condition\n(Verb) occupy a place or location, also metaphorically\n(Verb) hold one's ground; maintain a position; be steadfast or upright\n(Verb) have or maintain a position or stand on an issue\n(Verb) be tall; have a height of; copula\n(Verb) put into an upright position\n(Verb) be available for stud services\n(Verb) be standing; be upright\n(Verb) remain inactive or immobile\n(Verb) be in effect; be or remain in force
STANE|
STANG|
STANK|(Verb) smell badly and offensively\n(Verb) be wet with sweat or blood, as of one's face\n(Verb) give off smoke, fumes, warm vapour, steam, etc.
STAPH|(Noun) spherical Gram-positive parasitic bacteria that tend to form irregular colonies; some cause boils or septicemia or infections
STAPS|
STARE|(Noun) a fixed look with eyes open wide\n(Verb) fixate one's eyes
STARK|(Adjective) complete or extreme\n(Adverb) completely
STARN|
STARR|(Noun) rock star and drummer for the Beatles (born in 1940)
STARS|(Noun) a musician who is a consummate master of technique and artistry
START|(Noun) the beginning of anything\n(Noun) a turn to be a starter (in a game at the beginning)\n(Verb) get off the ground\n(Verb) get going or set in motion\n(Verb) begin or set in motion\n(Verb) begin work or acting in a certain capacity, office or job\n(Verb) play in the starting lineup\n(Verb) bulge outward
STASH|(Verb) save up as for future use
STATE|(Verb) express in words\n(Noun) the way something is with respect to its main attributes\n(Noun) the group of people comprising the government of a sovereign state\n(Noun) a politically organized body of people under a single government\n(Noun) a state of depression or agitation
STATS|
STAUN|
STAVE|(Verb) burst or force (a hole) into something\n(Verb) furnish with staves
STAWS|
STAYS|(Verb) take a short break from one's activities in order to relax\n(Noun) a state of inaction\n(Verb) be at rest\n(Noun) a support on which things can be put\n(Verb) be inherent or innate in; \n(Verb) not move; be in a resting position\n(Verb) give a rest to\n(Verb) put something in a resting position, as for support or steadying\n(Verb) be inactive, refrain from acting
STEAD|(Noun) the post or function properly or customarily occupied or served by another
STEAK|(Noun) a slice of meat cut from the fleshy part of an animal or large fish
STEAL|(Verb) move stealthily\n(Verb) take without the owner's consent\n(Verb) steal a base
STEAM|(Noun) water at boiling temperature diffused in the atmosphere\n(Verb) emit steam\n(Verb) rise as vapor\n(Verb) get very angry\n(Verb) clean by means of steaming\n(Verb) cook something by letting steam pass over it
STEAN|
STEAR|
STEDD|
STEDE|
STEDS|
STEED|(Noun) (literary) a spirited horse for state or war
STEEK|
STEEL|(Verb) get ready for something difficult or unpleasant\n(Noun) knife sharpener consisting of a ridged steel rod\n(Verb) cover, plate, or edge with steel
STEEM|
STEEN|(Noun) Dutch genre painter (1626-1679)
STEEP|(Adjective) having a sharp inclination\n(Verb) let sit in a liquid to extract a flavor or to cleanse\n(Adjective) of a slope; set at a high angle
STEER|(Verb) direct the course; determine the direction of travelling\n(Verb) direct (oneself) somewhere
STEIL|
STEIN|(Noun) experimental expatriate United States writer (1874-1946)
STELA|(Noun) the usually cylindrical central vascular portion of the axis of a vascular plant\n(Noun) an ancient upright stone slab bearing markings
STELE|(Noun) the usually cylindrical central vascular portion of the axis of a vascular plant\n(Noun) an ancient upright stone slab bearing markings
STELL|
STEME|
STEMS|(Verb) hit (a golf ball) with the heel of a club, causing the ball to veer in the wrong direction\n(Noun) the part of the human leg between the knee and the ankle\n(Noun) cylinder forming a long narrow part of something\n(Noun) cylinder forming the part of a bolt between the thread and the head\n(Noun) cylinder forming the part of a bit by which it is held in the drill\n(Noun) the narrow part of the shoe connecting the heel and the wide part of the sole\n(Noun) a poor golf stroke in which the heel of the club hits the ball
STEND|
STENO|
STENS|
STENT|(Noun) a slender tube inserted inside a tubular body part (as a blood vessel) to provide support during and after surgical anastomosis
STEPS|(Noun) the course along which a person has walked or is walking in
STEPT|
STERE|
STERN|(Noun) the rear part of a ship\n(Noun) United States concert violinist (born in Russia in 1920)\n(Adjective) severe and unremitting in making demands
STETS|(Verb) printing: cancel, as of a correction or deletion\n(Verb) printing: direct that a matter marked for omission or correction is to be retained (used in the imperative)
STEWS|(Noun) a resentment strong enough to justify retaliation\n(Verb) accept or admit unwillingly
STEWY|
STEYS|
STICH|
STICK|(Noun) an implement consisting of a length of wood\n(Noun) a small thin branch of a tree\n(Noun) a lever used by a pilot to control the ailerons and elevators of an airplane\n(Verb) be or become fixed\n(Noun) a long implement (usually made of wood) that is shaped so that hockey or polo players can hit a puck or ball\n(Noun) a long thin implement resembling a length of wood\n(Verb) fasten with an adhesive material like glue\n(Verb) endure\n(Verb) cover and decorate with objects that pierce the surface\n(Verb) fasten with or as with pins or nails\n(Verb) fasten into place by fixing an end or point into something\n(Verb) pierce with a thrust using a pointed instrument\n(Verb) pierce or penetrate or puncture with something pointed\n(Verb) saddle with something disagreeable or disadvantageous
STIED|
STIES|(Noun) an infection of the sebaceous gland of the eyelid\n(Noun) a pen for swine
STIFF|(Adverb) extremely\n(Adjective) powerful
STILB|
STILE|(Noun) an upright that is a member in a door or window frame
STILL|(Adverb) with reference to action or condition; without change, interruption, or cessation\n(Verb) lessen the intensity of or calm\n(Adverb) without moving or making a sound\n(Adjective) not sparkling\n(Adjective) free from noticeable current
STILT|(Noun) one of two stout poles with foot rests in the middle; used for walking high above the ground\n(Noun) long-legged three-toed wading bird of brackish marshes of Australia\n(Noun) long-legged three-toed black-and-white wading bird of inland ponds and marshes or brackish lagoons
STIME|
STIMS|
STIMY|
STING|(Noun) a kind of pain; something as sudden and painful as being stung\n(Noun) a painful wound caused by the thrust of an insect's stinger into skin\n(Verb) deliver a sting to\n(Verb) cause an emotional pain, as if by stinging
STINK|(Verb) be extremely bad in quality or in one's performance
STINT|(Noun) an individual's prescribed share of work\n(Verb) supply sparingly and with restricted quantities
STIPA|
STIPE|(Noun) supporting stalk or stem-like structure especially of a pistil or fern frond or supporting a mushroom cap
STIRE|
STIRK|(Noun) yearling heifer or bullock
STIRP|
STIRS|(Noun) the sound like water splashing\n(Verb) mark or overlay with patches of contrasting color or texture; cause to appear splashed or spattered\n(Verb) soil or stain with a splashed liquid\n(Verb) make a splashing sound\n(Verb) strike and dash about in a liquid
STIVE|
STIVY|
STOAE|
STOAI|
STOAS|
STOAT|(Noun) the ermine in its brown summer coat with black-tipped tail
STOBS|(Noun) a short straight stick of wood
STOCK|(Verb) have on hand\n(Adjective) routine\n(Verb) supply with fish\n(Noun) the reputation and popularity a person has\n(Noun) persistent thickened stem of a herbaceous perennial plant\n(Noun) a plant or stem onto which a graft is made; especially a plant grown specifically to provide the root part of grafted plants\n(Noun) any of several Old World plants cultivated for their brightly colored flowers\n(Noun) lumber used in the construction of something\n(Noun) the handle end of some implements or tools\n(Verb) supply with livestock\n(Verb) amass so as to keep for future use or sale or for a particular occasion or use\n(Verb) provide or furnish with a stock of something
STOEP|(Noun) an inclination of the top half of the body forward and downward\n(Verb) descend swiftly, as if on prey\n(Verb) sag, bend, bend over or down\n(Verb) carry oneself, often habitually, with head, shoulders, and upper back bent forward
STOGY|(Noun) a cheap cigar
STOIC|(Adjective) seeming unaffected by pleasure or pain; impassive\n(Adjective) pertaining to Stoicism or its followers
STOIT|
STOKE|(Verb) stir up or tend; of a fire
STOLE|(Noun) a wide scarf worn about their shoulders by women
STOLN|
STOMA|(Noun) a minute epidermal pore in a leaf or stem through which gases and water vapor can pass\n(Noun) a mouth or mouthlike opening (especially one created by surgery on the surface of the body to create an opening to an internal organ)
STOMP|(Verb) walk heavily
STOND|
STONE|(Noun) building material consisting of a piece of rock hewn in a definite shape for a special purpose\n(Noun) an avoirdupois unit used to measure the weight of a human body; equal to 14 pounds\n(Noun) the hard inner (usually woody) layer of the pericarp of some fruits (as peaches or plums or cherries or olives) that contains the seed\n(Noun) United States jurist who was named chief justice of the United States Supreme Court in 1941 by Franklin D. Roosevelt (1872-1946)\n(Noun) United States filmmaker (born in 1946)\n(Noun) United States feminist and suffragist (1818-1893)\n(Noun) United States journalist who advocated liberal causes (1907-1989)\n(Noun) United States jurist who served on the United States Supreme Court as chief justice (1872-1946)\n(Noun) United States architect (1902-1978)\n(Noun) a lack of feeling or expression or movement\n(Adjective) of any of various dull tannish or grey colors
STONG|
STONK|
STONN|
STONY|(Noun) a hard kind of stone; a form of silica more opaque than chalcedony\n(Noun) a river in western Georgia that flows generally south to join the Chattahoochee River at the Florida border where they form the Apalachicola River\n(Noun) a city in southeast central Michigan near Detroit; automobile manufacturing
STOOD|(Verb) try to manage without help
STOOK|
STOOL|(Verb) lure with a stool, as of wild fowl\n(Verb) grow shoots in the form of stools or tillers\n(Verb) react to a decoy, of wildfowl\n(Verb) have a bowel movement
STOOP|(Noun) an inclination of the top half of the body forward and downward\n(Verb) descend swiftly, as if on prey\n(Verb) sag, bend, bend over or down\n(Verb) carry oneself, often habitually, with head, shoulders, and upper back bent forward
STOOR|
STOPE|
STOPS|(Noun) informal terms for money
STOPT|
STORE|(Verb) find a place for and put away for storage\n(Verb) keep or lay aside for future use
STORK|(Noun) large mostly Old World wading birds typically having white-and-black plumage
STORM|(Noun) a violent weather condition with winds 64-72 knots (11 on the Beaufort scale) and precipitation and thunder and lightning\n(Verb) take by force\n(Verb) rain, hail, or snow hard and be very windy, often with thunder or lightning\n(Verb) blow hard\n(Verb) attack by storm; attack suddenly
STORY|(Noun) a piece of fiction that narrates a chain of related events
STOSS|
STOTS|
STOTT|
STOUN|
STOUP|(Noun) an archaic drinking vessel\n(Noun) basin for holy water
STOUR|
STOUT|(Noun) a strong very dark heavy-bodied ale made from pale malt and roasted unmalted barley and (often) caramel malt with hops\n(Noun) a garment size for a large or heavy person
STOVE|(Noun) a kitchen appliance used for cooking food\n(Noun) any heating apparatus
STOWN|
STOWP|
STOWS|(Verb) fill by packing tightly
STRAD|
STRAE|
STRAG|
STRAK|
STRAP|(Verb) tie with a strap\n(Noun) hanger consisting of a loop of leather suspended from the ceiling of a bus or train; passengers hold onto it\n(Verb) sharpen with a strap\n(Verb) secure (a sprained joint) with a strap
STRAW|(Adjective) of a pale yellow color like straw; straw-colored\n(Noun) a thin paper or plastic tube used to suck liquids into the mouth
STRAY|(Noun) an animal that has strayed (especially a domestic animal)\n(Adjective) (of an animal) having no home or having wandered away from home
STREP|(Noun) spherical Gram-positive bacteria occurring in pairs or chains; cause e.g. scarlet fever and tonsillitis
STREW|(Verb) spread by scattering ("straw" is archaic)\n(Verb) cover; be dispersed over
STRIA|(Noun) any of a number of tiny parallel grooves such as: the scratches left by a glacier on rocks or the streaks or ridges in muscle tissue
STRIG|
STRIM|
STRIP|(Noun) a relatively long narrow piece of something\n(Noun) artifact consisting of a narrow flat piece of material\n(Noun) thin piece of wood or metal\n(Noun) a form of erotic entertainment in which a dancer gradually undresses to music\n(Verb) remove the surface from\n(Verb) strip the cured leaves from\n(Verb) remove the thread (of screws)\n(Verb) remove a constituent from a liquid\n(Verb) take off or remove\n(Verb) draw the last milk (of cows)\n(Verb) remove (someone's or one's own) clothes
STROP|(Verb) sharpen on a strop
STROW|
STROY|
STRUM|(Verb) sound the strings of (a string instrument)
STRUT|(Noun) a proud stiff pompous gait\n(Noun) brace consisting of a bar or rod used to resist longitudinal compression
STUBS|(Noun) thick end of the handle\n(Verb) to strike, thrust or shove against\n(Verb) place end to end without overlapping\n(Noun) a large cask (especially one holding a volume equivalent to 2 hogsheads or 126 gallons)\n(Noun) the small unused part of something (especially the end of a cigarette that is left after smoking)
STUCK|(Adjective) caught or fixed\n(Adjective) baffled
STUDE|
STUDS|(Verb) form a constellation or cluster
STUDY|(Verb) be a student; follow a course of study; be enrolled at an institute of learning\n(Noun) a state of deep mental absorption\n(Verb) learn by reading books; I must hit the books now"\n(Noun) someone who memorizes quickly and easily (as the lines for a part in a play)\n(Noun) a composition intended to develop one aspect of the performer's technique\n(Verb) give careful consideration to\n(Verb) think intently and at length, as for spiritual purposes
STUFF|(Noun) miscellaneous unspecified objects\n(Verb) obstruct\n(Noun) senseless talk\n(Verb) treat with grease, fill, and prepare for mounting\n(Verb) fill tightly with a material\n(Noun) a critically important or characteristic component\n(Verb) cram into a cavity
STULL|
STULM|
STUMM|
STUMP|(Verb) cause to be perplexed or confounded\n(Noun) the part of a limb or tooth that remains after the rest is removed\n(Verb) travel through a district and make political speeches\n(Verb) remove tree stumps from
STUMS|
STUNG|(Verb) make turbid by stirring up the sediments of
STUNK|(Verb) smell badly and offensively\n(Verb) be wet with sweat or blood, as of one's face\n(Verb) give off smoke, fumes, warm vapour, steam, etc.
STUNS|(Verb) make senseless or dizzy by or as if by a blow\n(Verb) overcome as with astonishment or disbelief
STUNT|(Verb) check the growth or development of\n(Verb) perform a stunt or stunts
STUPA|(Noun) a dome-shaped shrine erected by Buddhists
STUPE|(Adjective) lacking or marked by lack of intellectual acuity
STURE|
STURT|
STYED|
STYES|(Noun) an infection of the sebaceous gland of the eyelid\n(Noun) a pen for swine
STYLE|(Verb) make consistent with certain rules of style\n(Noun) (botany) the narrow elongated part of the pistil between the ovary and the stigma\n(Noun) editorial directions to be followed in spelling and punctuation and capitalization and typographical display\n(Noun) a slender bristlelike or tubular process\n(Verb) designate by an identifying term\n(Verb) make consistent with a certain fashion or style
STYLI|(Verb) make consistent with certain rules of style\n(Noun) (botany) the narrow elongated part of the pistil between the ovary and the stigma\n(Noun) editorial directions to be followed in spelling and punctuation and capitalization and typographical display\n(Noun) a slender bristlelike or tubular process\n(Verb) designate by an identifying term\n(Verb) make consistent with a certain fashion or style
STYLO|
STYME|
STYMY|(Verb) cause to be embarrassed; cause to feel self-conscious
STYRE|
STYTE|
SUAVE|(Adjective) having a sophisticated charm
SUBAH|
SUBAS|
SUBBY|
SUBER|
SUBHA|
SUCCI|
SUCKS|(Verb) remove or draw away by the force of suction\n(Verb) empty or clean (a body cavity) by the force of suction
SUCKY|
SUCRE|(Noun) the basic unit of money in Ecuador; equal to 100 centavos\n(Noun) the judicial capital and seat of the judiciary in Bolivia
SUDDS|
SUDOR|(Noun) condensation of moisture on a cold surface\n(Verb) excrete perspiration through the pores in the skin
SUDSY|(Adjective) resembling lather or covered with lather
SUEDE|(Noun) leather with a napped surface
SUENT|
SUERS|(Noun) one praying humbly for something
SUETE|
SUETS|(Noun) hard fat around the kidneys and loins in beef and sheep
SUETY|(Adjective) like or full of suet
SUGAN|
SUGAR|(Verb) sweeten with sugar
SUGHS|
SUGOS|
SUHUR|
SUIDS|
SUING|(Noun) French writer whose novels described the sordid side of city life (1804-1857)
SUINT|
SUITE|(Noun) a musical composition of several movements only loosely connected\n(Noun) apartment consisting of a series of connected rooms used as a living unit (as in a hotel)\n(Noun) a matching set of furniture
SUITS|(Noun) a comprehensive term for any proceeding in a court of law whereby an individual seeks a legal remedy
SUJEE|
SUKHS|
SUKUK|
SULCI|(Noun) (anatomy) any of the narrow grooves in an organ or tissue especially those that mark the convolutions on the surface of the brain
SULFA|
SULFO|
SULKS|(Noun) a disdainful grimace\n(Verb) make a sad face and thrust out one's lower lip
SULKY|(Noun) a light two-wheeled vehicle for one person; drawn by one horse
SULLY|(Noun) United States painter (born in England) of portraits and historical scenes (1783-1872)\n(Noun) French statesman (1560-1641)
SULPH|
SULUS|
SUMAC|(Noun) wood of a sumac\n(Noun) a shrub or tree of the genus Rhus (usually limited to the non-poisonous members of the genus)
SUMIS|
SUMMA|
SUMOS|(Noun) a Japanese form of wrestling; you lose if you are forced out of a small ring or if any part of your body (other than your feet) touches the ground
SUMPH|
SUMPS|(Noun) a covered cistern; waste water and sewage flow into it
SUNIS|
SUNKS|
SUNNA|(Noun) (Islam) a tradition based on reports of the sayings and activities of Muhammad and his companions
SUNNS|
SUNNY|(Adjective) full of or showing high-spirited merriment\n(Adjective) given to social pleasures often including dissipation\n(Adjective) offering fun and gaiety\n(Adjective) homosexual or arousing homosexual desires
SUNUP|(Noun) an atmospheric phenomenon consisting of bands of light caused by charged solar particles following the earth's magnetic lines of force\n(Noun) (Roman mythology) goddess of the dawn; counterpart of Greek Eos
SUPER|(Adjective) including more than a specified category\n(Adjective) extremely large
SUPES|(Verb) take solid or liquid food into the mouth a little at a time either by drinking or by eating with a spoon
SUPRA|(Adverb) at an earlier place\n(Adverb) in or to a place that is higher
SURAH|
SURAL|
SURAS|(Noun) young of domestic cattle\n(Noun) the muscular back part of the shank\n(Noun) fine leather from the skin of a calf\n(Noun) young of various large placental mammals e.g. whale or giraffe or elephant or buffalo
SURAT|
SURDS|(Noun) a consonant produced without sound from the vocal cords
SURED|
SURER|(Adjective) physically secure or dependable\n(Adjective) (of persons) worthy of trust or confidence\n(Adjective) infallible or unfailing\n(Adjective) certain not to fail
SURES|
SURFS|(Noun) a quarry worker who splits off blocks of stone
SURFY|
SURGE|(Noun) a sudden or abrupt strong increase\n(Verb) see one's performance improve
SURGY|
SURLY|(Adjective) inclined to anger or bad feelings with overtones of menace
SURRA|
SUSED|
SUSES|
SUSHI|(Noun) rice (with raw fish) wrapped in seaweed
SUSUS|
SUTOR|
SUTRA|(Noun) a rule or aphorism in Sanskrit literature or a group of aphoristic doctrinal summaries prepared for memorization
SUTTA|
SWABS|(Verb) wash with a swab or a mop\n(Noun) cleaning implement consisting of absorbent material fastened to a handle; for cleaning floors
SWACK|
SWADS|
SWAGE|(Verb) form metals with a swage
SWAGS|(Verb) hang loosely or laxly
SWAIL|
SWAIN|(Noun) a man who is the lover of a girl or young woman
SWALE|(Noun) a low area (especially a marshy area between ridges)
SWALY|
SWAMI|(Noun) a Hindu religious teacher; used as a title of respect
SWAMP|(Verb) drench or submerge or be drenched or submerged\n(Noun) a situation fraught with difficulties and imponderables
SWAMY|
SWANG|
SWANK|(Adjective) imposingly fashionable and elegant
SWANS|(Noun) the limits within which something can be effective\n(Verb) have a range; be capable of projecting over a certain distance, as of a gun\n(Verb) range or extend over; occupy a certain area\n(Verb) lay out orderly or logically in a line or as if in a line\n(Noun) a variety of different things or activities\n(Verb) change or be different within limits\n(Verb) let eat
SWAPS|(Noun) control consisting of a mechanical or electrical or electronic device for making or breaking or changing the connections in a circuit\n(Verb) lay aside, abandon, or leave for another\n(Verb) make a shift in or exchange of; then we switched"\n(Noun) a flexible implement used as an instrument of punishment\n(Verb) flog with or as if with a flexible rod\n(Noun) the act of changing one thing or position for another
SWAPT|
SWARD|(Noun) an informal British term for a youth or man\n(Verb) cover with sod
SWARE|
SWARF|
SWARM|(Noun) a group of many things in the air or on the ground
SWART|(Adjective) lighted by or as if by twilight
SWASH|(Verb) make violent, noisy movements
SWATH|(Noun) the space created by the swing of a scythe or the cut of a mowing machine\n(Noun) a path or strip (as cut by one course of mowing)
SWATS|(Verb) hit swiftly with a violent blow
SWAYL|
SWAYS|(Verb) move back and forth or sideways\n(Verb) cause to move back and forth\n(Noun) United States gynecologist and devout Catholic who conducted the first clinical trials of the oral contraceptive pill (1890-1984)\n(Noun) (figurative) someone who is strong and stable and dependable\n(Noun) pitching dangerously to one side
SWEAL|
SWEAR|(Verb) promise solemnly; take an oath\n(Verb) make a deposition; declare under oath
SWEAT|(Noun) condensation of moisture on a cold surface\n(Verb) excrete perspiration through the pores in the skin
SWEDE|(Noun) a native or inhabitant of Sweden
SWEED|
SWEEL|
SWEEP|(Noun) a wide scope\n(Noun) a long oar used in an open boat\n(Verb) clean by sweeping\n(Verb) move with sweeping, effortless, gliding motions\n(Verb) sweep with a broom or as if with a broom\n(Verb) win an overwhelming victory in or on\n(Verb) cover the entire range of
SWEER|
SWEES|
